Source,Target,Type,Id,Label,timeset,Weight
296333445,550387844,Undirected,73064,,,1
296333445,552532100,Undirected,73065,,,1
296333445,566157702,Undirected,73066,,,1
67452079,82605916,Undirected,73067,,,1
67452079,92782254,Undirected,73068,,,1
67452079,134863454,Undirected,73069,,,1
67452079,135373721,Undirected,73070,,,1
67452079,138226638,Undirected,73071,,,1
67452079,142632180,Undirected,73072,,,1
67452079,272217186,Undirected,73073,,,1
102318620,66953272,Undirected,73074,,,1
102318620,75635939,Undirected,73075,,,1
102318620,137948605,Undirected,73076,,,1
102318620,138226638,Undirected,73077,,,1
102318620,142632180,Undirected,73078,,,1
102318620,152288751,Undirected,73079,,,1
102318620,181629825,Undirected,73080,,,1
102318620,216421160,Undirected,73081,,,1
283089883,104467153,Undirected,73082,,,1
283089883,44784586,Undirected,73083,,,1
283089883,73272828,Undirected,73084,,,1
283089883,169422154,Undirected,73085,,,1
283089883,211194578,Undirected,73086,,,1
283089883,167894811,Undirected,73087,,,1
358001736,104467153,Undirected,73088,,,1
358001736,131355690,Undirected,73089,,,1
358001736,151886584,Undirected,73090,,,1
358001736,36102348,Undirected,73091,,,1
358001736,165479849,Undirected,73092,,,1
358001736,169422154,Undirected,73093,,,1
358001736,205445869,Undirected,73094,,,1
358001736,220200611,Undirected,73095,,,1
358001736,167894811,Undirected,73096,,,1
298711059,73272828,Undirected,73097,,,1
298711059,136208885,Undirected,73098,,,1
298711059,503138605,Undirected,73099,,,1
298711059,82210732,Undirected,73100,,,1
298711059,133913319,Undirected,73101,,,1
298711059,205445869,Undirected,73102,,,1
298711059,163420963,Undirected,73103,,,1
298711059,152362221,Undirected,73104,,,1
298711059,167894811,Undirected,73105,,,1
137948605,75635939,Undirected,73106,,,1
137948605,88620017,Undirected,73107,,,1
137948605,47862023,Undirected,73108,,,1
137948605,73272828,Undirected,73109,,,1
137948605,205445869,Undirected,73110,,,1
382528021,142632180,Undirected,73111,,,1
382528021,36756507,Undirected,73112,,,1
382528021,165479849,Undirected,73113,,,1
382528021,169422154,Undirected,73114,,,1
382528021,263857511,Undirected,73115,,,1
73815532,7212979,Undirected,73116,,,1
73815532,66953272,Undirected,73117,,,1
73815532,75635939,Undirected,73118,,,1
73815532,82605916,Undirected,73119,,,1
73815532,91115645,Undirected,73120,,,1
73815532,92060343,Undirected,73121,,,1
73815532,92782254,Undirected,73122,,,1
73815532,134863454,Undirected,73123,,,1
73815532,135446161,Undirected,73124,,,1
73815532,138226638,Undirected,73125,,,1
73815532,142632180,Undirected,73126,,,1
73815532,143058833,Undirected,73127,,,1
73815532,144031816,Undirected,73128,,,1
73815532,145993464,Undirected,73129,,,1
73815532,174582691,Undirected,73130,,,1
73815532,177974964,Undirected,73131,,,1
73815532,182793830,Undirected,73132,,,1
73815532,217092999,Undirected,73133,,,1
311807631,104467153,Undirected,73134,,,1
311807631,142632180,Undirected,73135,,,1
311807631,177974964,Undirected,73136,,,1
311807631,246134027,Undirected,73137,,,1
311807631,280525658,Undirected,73138,,,1
311807631,286118912,Undirected,73139,,,1
36102348,142632180,Undirected,73140,,,1
36102348,174093998,Undirected,73141,,,1
36102348,174582691,Undirected,73142,,,1
36102348,280525658,Undirected,73143,,,1
36102348,363112213,Undirected,73144,,,1
36102348,485624626,Undirected,73145,,,1
75635939,7212979,Undirected,73146,,,1
75635939,24547229,Undirected,73147,,,1
75635939,70492813,Undirected,73148,,,1
75635939,67404479,Undirected,73149,,,1
75635939,40362866,Undirected,73150,,,1
75635939,73272828,Undirected,73151,,,1
75635939,54251725,Undirected,73152,,,1
75635939,47862023,Undirected,73153,,,1
75635939,49887802,Undirected,73154,,,1
75635939,205445869,Undirected,73155,,,1
75635939,53607529,Undirected,73156,,,1
75635939,65109381,Undirected,73157,,,1
75635939,71474608,Undirected,73158,,,1
75635939,238435946,Undirected,73159,,,1
75635939,220200611,Undirected,73160,,,1
143058833,7212979,Undirected,73161,,,1
143058833,10663212,Undirected,73162,,,1
143058833,67404479,Undirected,73163,,,1
143058833,40362866,Undirected,73164,,,1
143058833,151725827,Undirected,73165,,,1
143058833,64073049,Undirected,73166,,,1
143058833,53607529,Undirected,73167,,,1
143058833,121715946,Undirected,73168,,,1
143058833,315719045,Undirected,73169,,,1
143058833,71474608,Undirected,73170,,,1
205335204,104467153,Undirected,73171,,,1
205335204,142632180,Undirected,73172,,,1
205335204,54588236,Undirected,73173,,,1
49887802,7212979,Undirected,73174,,,1
49887802,64849239,Undirected,73175,,,1
49887802,66953272,Undirected,73176,,,1
49887802,92060343,Undirected,73177,,,1
49887802,92782254,Undirected,73178,,,1
49887802,138226638,Undirected,73179,,,1
49887802,266927028,Undirected,73180,,,1
181629825,88620017,Undirected,73181,,,1
181629825,47862023,Undirected,73182,,,1
181629825,73272828,Undirected,73183,,,1
181629825,205445869,Undirected,73184,,,1
66953272,7212979,Undirected,73185,,,1
66953272,70492813,Undirected,73186,,,1
66953272,40362866,Undirected,73187,,,1
66953272,64073049,Undirected,73188,,,1
66953272,73272828,Undirected,73189,,,1
66953272,133913319,Undirected,73190,,,1
66953272,205445869,Undirected,73191,,,1
66953272,53607529,Undirected,73192,,,1
66953272,71474608,Undirected,73193,,,1
66953272,238435946,Undirected,73194,,,1
66953272,152288751,Undirected,73195,,,1
66953272,216421160,Undirected,73196,,,1
326169156,71474608,Undirected,73197,,,1
326169156,126692297,Undirected,73198,,,1
326169156,503138605,Undirected,73199,,,1
326169156,255355694,Undirected,73200,,,1
326169156,255085858,Undirected,73201,,,1
326169156,211194578,Undirected,73202,,,1
133913319,138226638,Undirected,73203,,,1
133913319,151886584,Undirected,73204,,,1
133913319,182793830,Undirected,73205,,,1
133913319,229471806,Undirected,73206,,,1
133913319,363112213,Undirected,73207,,,1
181619782,142632180,Undirected,73208,,,1
181619782,152288751,Undirected,73209,,,1
181619782,126692297,Undirected,73210,,,1
181619782,263857511,Undirected,73211,,,1
181619782,503138605,Undirected,73212,,,1
181619782,255085858,Undirected,73213,,,1
181619782,268352745,Undirected,73214,,,1
181619782,553990976,Undirected,73215,,,1
503138605,138226638,Undirected,73216,,,1
503138605,142632180,Undirected,73217,,,1
503138605,144031816,Undirected,73218,,,1
503138605,229471806,Undirected,73219,,,1
503138605,238984841,Undirected,73220,,,1
503138605,246134027,Undirected,73221,,,1
503138605,272217186,Undirected,73222,,,1
503138605,286118912,Undirected,73223,,,1
503138605,296561587,Undirected,73224,,,1
503138605,339992367,Undirected,73225,,,1
503138605,343179231,Undirected,73226,,,1
503138605,371326720,Undirected,73227,,,1
503138605,406955770,Undirected,73228,,,1
503138605,417693424,Undirected,73229,,,1
503138605,459013785,Undirected,73230,,,1
503138605,553990976,Undirected,73231,,,1
139133946,131355690,Undirected,73232,,,1
139133946,142632180,Undirected,73233,,,1
139133946,151886584,Undirected,73234,,,1
139133946,177974964,Undirected,73235,,,1
139133946,182793830,Undirected,73236,,,1
139133946,363112213,Undirected,73237,,,1
10663212,134863454,Undirected,73238,,,1
10663212,135446161,Undirected,73239,,,1
10663212,138226638,Undirected,73240,,,1
10663212,142632180,Undirected,73241,,,1
10663212,343179231,Undirected,73242,,,1
10663212,566157702,Undirected,73243,,,1
485624626,104467153,Undirected,73244,,,1
485624626,142632180,Undirected,73245,,,1
485624626,36756507,Undirected,73246,,,1
485624626,108180241,Undirected,73247,,,1
485624626,139118476,Undirected,73248,,,1
485624626,220200611,Undirected,73249,,,1
73272828,7212979,Undirected,73250,,,1
73272828,82605916,Undirected,73251,,,1
73272828,88620017,Undirected,73252,,,1
73272828,92060343,Undirected,73253,,,1
73272828,131355690,Undirected,73254,,,1
73272828,134863454,Undirected,73255,,,1
73272828,135373721,Undirected,73256,,,1
73272828,135446161,Undirected,73257,,,1
73272828,138226638,Undirected,73258,,,1
73272828,142632180,Undirected,73259,,,1
73272828,144031816,Undirected,73260,,,1
73272828,145993464,Undirected,73261,,,1
73272828,177974964,Undirected,73262,,,1
73272828,182793830,Undirected,73263,,,1
73272828,216421160,Undirected,73264,,,1
73272828,217092999,Undirected,73265,,,1
73272828,280525658,Undirected,73266,,,1
73272828,363112213,Undirected,73267,,,1
138226638,136208885,Undirected,73268,,,1
138226638,70492813,Undirected,73269,,,1
138226638,67404479,Undirected,73270,,,1
138226638,40362866,Undirected,73271,,,1
138226638,151725827,Undirected,73272,,,1
138226638,139118476,Undirected,73273,,,1
138226638,64073049,Undirected,73274,,,1
138226638,54251725,Undirected,73275,,,1
138226638,47862023,Undirected,73276,,,1
138226638,205445869,Undirected,73277,,,1
138226638,44784586,Undirected,73278,,,1
138226638,53607529,Undirected,73279,,,1
138226638,121715946,Undirected,73280,,,1
138226638,152362221,Undirected,73281,,,1
138226638,315719045,Undirected,73282,,,1
138226638,65109381,Undirected,73283,,,1
138226638,71474608,Undirected,73284,,,1
138226638,238435946,Undirected,73285,,,1
138226638,220200611,Undirected,73286,,,1
138226638,167894811,Undirected,73287,,,1
54588236,142632180,Undirected,73288,,,1
54588236,174093998,Undirected,73289,,,1
54588236,177974964,Undirected,73290,,,1
54588236,266927028,Undirected,73291,,,1
54588236,363112213,Undirected,73292,,,1
54588236,371326720,Undirected,73293,,,1
54588236,406955770,Undirected,73294,,,1
54588236,417693424,Undirected,73295,,,1
54588236,550387844,Undirected,73296,,,1
54588236,552532100,Undirected,73297,,,1
54588236,553990976,Undirected,73298,,,1
54588236,566157702,Undirected,73299,,,1
341065906,142632180,Undirected,73300,,,1
341065906,229471806,Undirected,73301,,,1
341065906,246134027,Undirected,73302,,,1
341065906,272217186,Undirected,73303,,,1
341065906,286118912,Undirected,73304,,,1
341065906,296561587,Undirected,73305,,,1
341065906,339992367,Undirected,73306,,,1
341065906,343179231,Undirected,73307,,,1
341065906,363654891,Undirected,73308,,,1
341065906,459013785,Undirected,73309,,,1
341065906,552532100,Undirected,73310,,,1
341065906,553990976,Undirected,73311,,,1
343179231,24547229,Undirected,73312,,,1
343179231,36756507,Undirected,73313,,,1
343179231,165479849,Undirected,73314,,,1
343179231,255355694,Undirected,73315,,,1
64849239,7212979,Undirected,73316,,,1
64849239,70492813,Undirected,73317,,,1
64849239,40362866,Undirected,73318,,,1
64849239,64073049,Undirected,73319,,,1
64849239,54251725,Undirected,73320,,,1
64849239,53607529,Undirected,73321,,,1
64849239,71474608,Undirected,73322,,,1
246134027,142632180,Undirected,73323,,,1
246134027,24547229,Undirected,73324,,,1
246134027,255355694,Undirected,73325,,,1
40362866,7212979,Undirected,73326,,,1
40362866,82605916,Undirected,73327,,,1
40362866,92060343,Undirected,73328,,,1
40362866,92782254,Undirected,73329,,,1
40362866,134863454,Undirected,73330,,,1
40362866,135373721,Undirected,73331,,,1
40362866,135446161,Undirected,73332,,,1
40362866,142632180,Undirected,73333,,,1
40362866,144031816,Undirected,73334,,,1
40362866,145993464,Undirected,73335,,,1
40362866,174582691,Undirected,73336,,,1
40362866,182793830,Undirected,73337,,,1
40362866,216421160,Undirected,73338,,,1
40362866,275146452,Undirected,73339,,,1
40362866,363112213,Undirected,73340,,,1
36756507,142632180,Undirected,73341,,,1
36756507,229471806,Undirected,73342,,,1
36756507,286118912,Undirected,73343,,,1
36756507,339992367,Undirected,73344,,,1
36756507,406955770,Undirected,73345,,,1
36756507,552532100,Undirected,73346,,,1
152362221,131355690,Undirected,73347,,,1
152362221,142632180,Undirected,73348,,,1
152362221,151886584,Undirected,73349,,,1
152362221,174093998,Undirected,73350,,,1
152362221,177974964,Undirected,73351,,,1
152362221,182793830,Undirected,73352,,,1
152362221,217092999,Undirected,73353,,,1
152362221,253298082,Undirected,73354,,,1
152362221,296561587,Undirected,73355,,,1
126692297,229471806,Undirected,73356,,,1
126692297,272217186,Undirected,73357,,,1
126692297,296561587,Undirected,73358,,,1
126692297,459013785,Undirected,73359,,,1
126692297,553990976,Undirected,73360,,,1
152288751,44784586,Undirected,73361,,,1
152288751,47862023,Undirected,73362,,,1
152288751,211194578,Undirected,73363,,,1
152288751,205445869,Undirected,73364,,,1
152288751,296561587,Undirected,73365,,,1
64073049,7212979,Undirected,73366,,,1
64073049,82605916,Undirected,73367,,,1
64073049,91115645,Undirected,73368,,,1
64073049,92060343,Undirected,73369,,,1
64073049,92782254,Undirected,73370,,,1
64073049,135446161,Undirected,73371,,,1
64073049,145993464,Undirected,73372,,,1
238435946,144031816,Undirected,73373,,,1
238435946,182793830,Undirected,73374,,,1
238435946,217092999,Undirected,73375,,,1
238435946,363112213,Undirected,73376,,,1
272217186,142632180,Undirected,73377,,,1
272217186,24547229,Undirected,73378,,,1
272217186,54251725,Undirected,73379,,,1
272217186,263857511,Undirected,73380,,,1
272217186,255355694,Undirected,73381,,,1
272217186,163420963,Undirected,73382,,,1
108180241,142632180,Undirected,73383,,,1
108180241,553990976,Undirected,73384,,,1
238984841,142632180,Undirected,73385,,,1
238984841,207614125,Undirected,73386,,,1
238984841,24547229,Undirected,73387,,,1
238984841,255355694,Undirected,73388,,,1
88620017,47862023,Undirected,73389,,,1
88620017,207080978,Undirected,73390,,,1
88620017,205445869,Undirected,73391,,,1
135373721,136208885,Undirected,73392,,,1
135373721,82210732,Undirected,73393,,,1
135373721,54251725,Undirected,73394,,,1
135373721,205445869,Undirected,73395,,,1
135373721,163420963,Undirected,73396,,,1
135373721,53607529,Undirected,73397,,,1
135373721,220200611,Undirected,73398,,,1
550387844,24547229,Undirected,73399,,,1
550387844,264670562,Undirected,73400,,,1
209041156,174093998,Undirected,73401,,,1
209041156,174582691,Undirected,73402,,,1
209041156,182793830,Undirected,73403,,,1
209041156,217092999,Undirected,73404,,,1
209041156,280525658,Undirected,73405,,,1
209041156,363112213,Undirected,73406,,,1
151886584,44784586,Undirected,73407,,,1
151886584,67863405,Undirected,73408,,,1
151886584,136208885,Undirected,73409,,,1
151886584,165479849,Undirected,73410,,,1
151886584,169422154,Undirected,73411,,,1
151886584,207080978,Undirected,73412,,,1
151886584,211194578,Undirected,73413,,,1
151886584,268352745,Undirected,73414,,,1
151886584,167894811,Undirected,73415,,,1
207614125,142632180,Undirected,73416,,,1
207614125,44784586,Undirected,73417,,,1
207614125,151725827,Undirected,73418,,,1
207614125,363654891,Undirected,73419,,,1
207614125,371326720,Undirected,73420,,,1
139118476,134863454,Undirected,73421,,,1
139118476,135446161,Undirected,73422,,,1
139118476,142632180,Undirected,73423,,,1
459013785,142632180,Undirected,73424,,,1
459013785,255355694,Undirected,73425,,,1
92782254,7212979,Undirected,73426,,,1
92782254,44784586,Undirected,73427,,,1
92782254,70492813,Undirected,73428,,,1
92782254,82210732,Undirected,73429,,,1
92782254,54251725,Undirected,73430,,,1
92782254,121715946,Undirected,73431,,,1
92782254,315719045,Undirected,73432,,,1
92782254,275146452,Undirected,73433,,,1
280525658,263857511,Undirected,73434,,,1
280525658,169422154,Undirected,73435,,,1
280525658,205445869,Undirected,73436,,,1
280525658,163420963,Undirected,73437,,,1
280525658,268352745,Undirected,73438,,,1
280525658,220200611,Undirected,73439,,,1
280525658,167894811,Undirected,73440,,,1
229471806,263857511,Undirected,73441,,,1
229471806,255085858,Undirected,73442,,,1
229471806,537728627,Undirected,73443,,,1
229471806,268352745,Undirected,73444,,,1
24547229,131355690,Undirected,73445,,,1
24547229,142632180,Undirected,73446,,,1
24547229,174582691,Undirected,73447,,,1
24547229,177974964,Undirected,73448,,,1
24547229,182793830,Undirected,73449,,,1
24547229,363112213,Undirected,73450,,,1
24547229,363654891,Undirected,73451,,,1
24547229,371326720,Undirected,73452,,,1
24547229,406955770,Undirected,73453,,,1
24547229,417693424,Undirected,73454,,,1
24547229,552532100,Undirected,73455,,,1
24547229,566157702,Undirected,73456,,,1
7212979,70492813,Undirected,73457,,,1
7212979,54251725,Undirected,73458,,,1
7212979,47862023,Undirected,73459,,,1
7212979,205445869,Undirected,73460,,,1
7212979,121715946,Undirected,73461,,,1
7212979,315719045,Undirected,73462,,,1
7212979,65109381,Undirected,73463,,,1
7212979,71474608,Undirected,73464,,,1
7212979,82605916,Undirected,73465,,,1
7212979,91115645,Undirected,73466,,,1
7212979,92060343,Undirected,73467,,,1
7212979,134863454,Undirected,73468,,,1
7212979,135446161,Undirected,73469,,,1
7212979,142632180,Undirected,73470,,,1
7212979,145993464,Undirected,73471,,,1
7212979,182793830,Undirected,73472,,,1
54251725,82605916,Undirected,73473,,,1
54251725,92060343,Undirected,73474,,,1
54251725,134863454,Undirected,73475,,,1
54251725,182793830,Undirected,73476,,,1
537728627,142632180,Undirected,73477,,,1
537728627,286118912,Undirected,73478,,,1
537728627,339992367,Undirected,73479,,,1
537728627,371326720,Undirected,73480,,,1
537728627,406955770,Undirected,73481,,,1
286118912,142632180,Undirected,73482,,,1
286118912,263857511,Undirected,73483,,,1
553990976,142632180,Undirected,73484,,,1
553990976,255355694,Undirected,73485,,,1
553990976,268352745,Undirected,73486,,,1
268352745,142632180,Undirected,73487,,,1
268352745,296561587,Undirected,73488,,,1
163420963,177974964,Undirected,73489,,,1
163420963,182793830,Undirected,73490,,,1
163420963,266927028,Undirected,73491,,,1
163420963,296561587,Undirected,73492,,,1
163420963,417693424,Undirected,73493,,,1
121715946,82605916,Undirected,73494,,,1
121715946,91115645,Undirected,73495,,,1
121715946,92060343,Undirected,73496,,,1
121715946,131355690,Undirected,73497,,,1
121715946,134863454,Undirected,73498,,,1
121715946,135446161,Undirected,73499,,,1
121715946,142632180,Undirected,73500,,,1
121715946,144031816,Undirected,73501,,,1
121715946,145993464,Undirected,73502,,,1
121715946,182793830,Undirected,73503,,,1
255085858,296561587,Undirected,73504,,,1
174582691,205445869,Undirected,73505,,,1
92060343,70492813,Undirected,73506,,,1
92060343,47862023,Undirected,73507,,,1
92060343,205445869,Undirected,73508,,,1
92060343,71474608,Undirected,73509,,,1
104467153,220200611,Undirected,73510,,,1
53607529,144031816,Undirected,73511,,,1
136208885,135446161,Undirected,73512,,,1
136208885,182793830,Undirected,73513,,,1
136208885,217092999,Undirected,73514,,,1
91115645,169422154,Undirected,73515,,,1
91115645,315719045,Undirected,73516,,,1
91115645,275146452,Undirected,73517,,,1
44784586,174093998,Undirected,73518,,,1
44784586,253298082,Undirected,73519,,,1
255355694,142632180,Undirected,73520,,,1
255355694,296561587,Undirected,73521,,,1
255355694,363654891,Undirected,73522,,,1
255355694,371326720,Undirected,73523,,,1
135446161,70492813,Undirected,73524,,,1
135446161,67404479,Undirected,73525,,,1
135446161,67863405,Undirected,73526,,,1
135446161,165479849,Undirected,73527,,,1
135446161,151725827,Undirected,73528,,,1
135446161,205445869,Undirected,73529,,,1
135446161,315719045,Undirected,73530,,,1
135446161,71474608,Undirected,73531,,,1
263857511,142632180,Undirected,73532,,,1
263857511,296561587,Undirected,73533,,,1
263857511,339992367,Undirected,73534,,,1
263857511,371326720,Undirected,73535,,,1
263857511,406955770,Undirected,73536,,,1
552532100,264670562,Undirected,73537,,,1
296561587,142632180,Undirected,73538,,,1
296561587,82210732,Undirected,73539,,,1
363654891,142632180,Undirected,73540,,,1
363654891,253298082,Undirected,73541,,,1
220200611,174093998,Undirected,73542,,,1
220200611,182793830,Undirected,73543,,,1
220200611,266927028,Undirected,73544,,,1
82605916,70492813,Undirected,73545,,,1
82605916,47862023,Undirected,73546,,,1
82605916,315719045,Undirected,73547,,,1
82605916,131355690,Undirected,73548,,,1
82605916,145993464,Undirected,73549,,,1
82605916,275146452,Undirected,73550,,,1
142632180,67404479,Undirected,73551,,,1
142632180,151725827,Undirected,73552,,,1
142632180,169422154,Undirected,73553,,,1
142632180,264670562,Undirected,73554,,,1
142632180,207080978,Undirected,73555,,,1
142632180,82210732,Undirected,73556,,,1
142632180,47862023,Undirected,73557,,,1
142632180,205445869,Undirected,73558,,,1
142632180,167894811,Undirected,73559,,,1
142632180,339992367,Undirected,73560,,,1
142632180,371326720,Undirected,73561,,,1
142632180,406955770,Undirected,73562,,,1
142632180,417693424,Undirected,73563,,,1
142632180,566157702,Undirected,73564,,,1
144031816,70492813,Undirected,73565,,,1
144031816,205445869,Undirected,73566,,,1
167894811,174093998,Undirected,73567,,,1
167894811,253298082,Undirected,73568,,,1
167894811,363112213,Undirected,73569,,,1
216421160,47862023,Undirected,73570,,,1
216421160,205445869,Undirected,73571,,,1
65109381,177974964,Undirected,73572,,,1
65109381,266927028,Undirected,73573,,,1
275146452,315719045,Undirected,73574,,,1
363112213,151725827,Undirected,73575,,,1
363112213,207080978,Undirected,73576,,,1
363112213,205445869,Undirected,73577,,,1
264670562,566157702,Undirected,73578,,,1
177974964,67404479,Undirected,73579,,,1
177974964,67863405,Undirected,73580,,,1
177974964,151725827,Undirected,73581,,,1
177974964,207080978,Undirected,73582,,,1
177974964,205445869,Undirected,73583,,,1
406955770,169422154,Undirected,73584,,,1
406955770,207080978,Undirected,73585,,,1
205445869,131355690,Undirected,73586,,,1
205445869,134863454,Undirected,73587,,,1
205445869,145993464,Undirected,73588,,,1
205445869,182793830,Undirected,73589,,,1
205445869,217092999,Undirected,73590,,,1
82210732,182793830,Undirected,73591,,,1
82210732,339992367,Undirected,73592,,,1
67863405,182793830,Undirected,73593,,,1
67863405,217092999,Undirected,73594,,,1
71474608,217092999,Undirected,73595,,,1
417693424,169422154,Undirected,73596,,,1
145993464,47862023,Undirected,73597,,,1
145993464,70492813,Undirected,73598,,,1
145993464,207080978,Undirected,73599,,,1
145993464,315719045,Undirected,73600,,,1
134863454,70492813,Undirected,73601,,,1
134863454,67404479,Undirected,73602,,,1
339992367,207080978,Undirected,73603,,,1
182793830,70492813,Undirected,73604,,,1
182793830,165479849,Undirected,73605,,,1
182793830,151725827,Undirected,73606,,,1
182793830,169422154,Undirected,73607,,,1
182793830,207080978,Undirected,73608,,,1
182793830,47862023,Undirected,73609,,,1
266927028,165479849,Undirected,73610,,,1
266927028,169422154,Undirected,73611,,,1
169422154,217092999,Undirected,73612,,,1
207080978,217092999,Undirected,73613,,,1
151725827,217092999,Undirected,73614,,,1
